Wall time,Step,Value
1783313632.4224606,379,5.438737869262695
1783313634.6084783,380,5.569302082061768
1783313636.8375325,381,5.555144786834717
1783313639.076996,382,5.546199798583984
1783313641.2874198,383,5.503952503204346
1783313643.467057,384,5.553402900695801
1783313645.6534584,385,5.496722221374512
1783313647.8060572,386,5.656923294067383
1783313649.9725096,387,5.9472246170043945
1783313652.16754,388,5.447641849517822
1783313654.3418329,389,5.2408528327941895
1783313656.5664575,390,5.1980133056640625
1783313658.8047347,391,5.449856758117676
1783313661.0310972,392,5.242809295654297
1783313663.2570999,393,5.569206237792969
1783313665.4378405,394,5.180633068084717
1783313667.640269,395,5.658797264099121
1783313669.8400934,396,5.705687999725342
1783313672.0441806,397,5.5498552322387695
1783313674.2215557,398,5.352324485778809
1783313676.4235349,399,5.206974506378174
1783313678.631657,400,5.47911262512207
1783313680.9038432,401,5.076883316040039
1783313683.0996807,402,5.491715431213379
1783313685.3452613,403,5.676604270935059
1783313687.582665,404,5.603972434997559
1783313689.8398316,405,5.708985805511475
1783313692.1245608,406,5.742920398712158
1783313694.4405558,407,5.569833755493164
1783313696.6523094,408,5.630056858062744
1783313698.8245435,409,5.766912937164307
1783313701.0195136,410,5.52083683013916
1783313703.2017734,411,5.707213401794434
1783313705.3899324,412,5.684046745300293
1783313707.5708413,413,5.285437107086182
1783313709.715352,414,5.312880039215088
1783313712.0154042,415,5.16587495803833
1783313714.264177,416,5.416231155395508
1783313716.5032938,417,3.9652562141418457
1783313718.8423097,418,1.8657938241958618
1783313721.2190745,419,-0.42813849449157715
1783313723.5753715,420,-2.4291648864746094
1783313725.9001606,421,-4.799566745758057
1783313728.3070626,422,-6.597811698913574
1783313730.6652915,423,-8.649503707885742
1783313733.0346348,424,-10.568085670471191
1783313735.3474052,425,-12.429718971252441
1783313737.649466,426,-14.28084945678711
1783313739.958562,427,-15.289485931396484
1783313742.2773426,428,-16.92703628540039
1783313744.6196694,429,-19.042139053344727
1783313747.0137305,430,-20.010662078857422
1783313749.3992777,431,-21.252973556518555
1783313751.730089,432,-20.947710037231445
1783313753.9569366,433,-22.83746910095215
1783313756.1262581,434,-21.654560089111328
1783313758.2932837,435,-22.70551872253418
1783313760.4939213,436,-21.178266525268555
1783313762.6633048,437,-20.343198776245117
1783313764.8016663,438,-20.359302520751953
1783313766.9456835,439,-18.012462615966797
1783313769.0762086,440,-18.579683303833008
1783313771.2260163,441,-17.51394271850586
1783313773.3750536,442,-16.129491806030273
1783313775.5035088,443,-14.575526237487793
1783313777.6575713,444,-14.615469932556152
1783313779.8447292,445,-14.437073707580566
1783313782.030688,446,-15.39846134185791
1783313784.1980205,447,-14.325675010681152
1783313786.2946115,448,-12.723257064819336
1783313788.4589412,449,-11.950180053710938
1783313790.51549,450,-13.196344375610352
1783313792.6567729,451,-12.673835754394531
1783313794.7048664,452,-11.235539436340332
1783313796.7250657,453,-11.641474723815918
1783313798.7386467,454,-11.7711763381958
1783313800.7286537,455,-10.673724174499512
1783313802.7100291,456,-12.308976173400879
1783313804.7059822,457,-11.30789566040039
1783313806.7082684,458,-11.667510986328125
1783313808.7397566,459,-12.714096069335938
1783313810.7526567,460,-11.997947692871094
1783313812.7921946,461,-11.011781692504883
1783313814.858882,462,-11.368746757507324
1783313816.9203453,463,-9.310882568359375
1783313818.9425516,464,-9.727645874023438
1783313820.926961,465,-9.842846870422363
1783313822.9998958,466,-10.081708908081055
