Wall time,Step,Value
1783792103.0978193,1,0.028346873819828033
1783792103.7526946,2,0.0034369013737887144
1783792104.3362799,3,0.0026555515360087156
1783792104.9246511,4,0.0021785490680485964
1783792105.4872696,5,0.0020062888506799936
1783792106.0315535,6,0.0019255635561421514
1783792106.543325,7,0.0018614530563354492
1783792107.057295,8,0.0018938727444037795
1783792107.5770593,9,0.0017570990603417158
1783792108.1436281,10,0.0016834287671372294
1783792108.694481,11,0.0016856188885867596
1783792109.2136579,12,0.0017088633030653
1783792109.7302146,13,0.0016567164566367865
1783792110.2394605,14,0.0015231429133564234
1783792110.8135786,15,0.0015265404945239425
1783792111.4430907,16,0.0015697433846071362
1783792112.0287576,17,0.0014197303680703044
1783792112.556646,18,0.0015988313825801015
1783792113.109859,19,0.0016469806432724
1783792113.6400476,20,0.0017580364365130663
1783792114.179305,21,0.0015532003017142415
1783792114.722481,22,0.001238775672391057
1783792115.3387861,23,0.0014322394272312522
1783792115.9256485,24,0.0016607304569333792
1783792116.4841216,25,0.0014514910290017724
1783792117.0237525,26,0.0014413709286600351
1783792117.5796587,27,0.0014919913373887539
1783792118.1638231,28,0.0013783798785880208
1783792118.7212896,29,0.0017285635694861412
1783792119.305148,30,0.0015723470132797956
1783792119.9119203,31,0.0016527161933481693
1783792120.4714582,32,0.0019878381863236427
1783792120.9997394,33,0.0013434943975880742
1783792121.5463693,34,0.0019155228510499
1783792122.1012099,35,0.0015345015563070774
1783792122.6384962,36,0.0014150766655802727
1783792123.187336,37,0.0013049845583736897
1783792123.804418,38,0.0014751101844012737
1783792124.4925237,39,0.0015803732676431537
1783792125.035305,40,0.0018560051685199142
1783792125.5910008,41,0.0015249799471348524
1783792126.1544497,42,0.001591721549630165
1783792126.721556,43,0.001231801463291049
1783792127.2994218,44,0.0015892758965492249
1783792127.8471167,45,0.0017028800211846828
1783792128.400423,46,0.0013851276598870754
1783792128.9826896,47,0.0016400220338255167
1783792129.6098661,48,0.0016439611790701747
1783792130.2944417,49,0.0015574065037071705
1783792130.886483,50,0.0016827787039801478
1783792131.4703338,51,0.0011955004883930087
1783792132.0137851,52,0.001833226764574647
1783792132.5729065,53,0.0018871549982577562
1783792133.1261013,54,0.0018493524985387921
1783792133.7645473,55,0.0020622394513338804
1783792134.3132906,56,0.0015837911050766706
1783792134.8393278,57,0.0014390242286026478
1783792135.3679004,58,0.0016658783424645662
1783792135.9349084,59,0.0015263007953763008
1783792136.466707,60,0.001701077912002802
1783792137.0151746,61,0.002061100909486413
1783792137.5239193,62,0.0015275721671059728
1783792138.0694258,63,0.001921441755257547
1783792138.6309843,64,0.0017343309009447694
1783792139.1600935,65,0.0016685540322214365
1783792139.691991,66,0.0021150060929358006
1783792140.2708542,67,0.0014032999752089381
1783792140.8174796,68,0.0016609537415206432
1783792141.353916,69,0.0017049424350261688
1783792141.8827856,70,0.0018543399637565017
1783792142.4448154,71,0.00189505354501307
1783792142.9613914,72,0.0017133350484073162
1783792143.4868073,73,0.0013711282517760992
1783792144.0155149,74,0.0014337780885398388
1783792144.535904,75,0.0013723468873649836
1783792145.0685463,76,0.0015009376220405102
1783792145.584425,77,0.0013520063366740942
1783792146.0970068,78,0.0018209381960332394
1783792146.601235,79,0.0016196848591789603
1783792147.1200304,80,0.0013721068389713764
1783792147.653687,81,0.0014621267328038812
1783792148.1721227,82,0.002589716576039791
1783792148.672798,83,0.0014825440011918545
1783792149.2052534,84,0.0017360461642965674
1783792149.7352686,85,0.0017061163671314716
1783792150.25693,86,0.0021838448010385036
1783792150.7848775,87,0.0015634712763130665
1783792151.313335,88,0.0013822643086314201
1783792151.8454893,89,0.0018799620447680354
1783792152.3556056,90,0.0016769680660218
1783792152.8816066,91,0.0014373521553352475
1783792153.4082541,92,0.0021964695770293474
1783792153.933461,93,0.0014413379831239581
1783792154.464694,94,0.0015401382697746158
1783792154.9870358,95,0.0016194438794627786
1783792155.521371,96,0.0016018259339034557
1783792156.0360117,97,0.0019620901439338923
1783792156.5490623,98,0.001382247544825077
1783792157.0759525,99,0.0014506709994748235
1783792157.5889485,100,0.0014266270445659757
1783792158.1197414,101,0.0016056218883022666
1783792158.6322007,102,0.0013703912263736129
1783792159.1810048,103,0.0016309713246300817
1783792159.7290626,104,0.0012810931075364351
1783792160.2653465,105,0.0014950790209695697
